10.1109/JIOT.2014.2318793,IEEE publishing,add
10.1109/JIOT.2018.2877409,Phantoms,add
10.1109/JIOT.2018.2877409,Internet of Things,del
10.1109/JIOT.2018.2877409,Buildings,del
10.1109/JIOT.2018.2877607,Sensors,del
10.1109/JIOT.2018.2877607,Monitoring,add
10.1109/JIOT.2018.2877607,Acoustics,add
10.1109/JIOT.2018.2877756,IP networks,add
10.1109/JIOT.2018.2877756,Performance evaluation,add
10.1109/JIOT.2018.2877756,Routing,add
10.1109/JIOT.2018.2877756,Social network services,del
10.1109/JIOT.2018.2877756,Internet of Things,add
10.1109/JIOT.2018.2877749,Bluetooth,del
10.1109/JIOT.2018.2877749,Psychology,add
10.1109/JIOT.2018.2877749,Security,del
10.1109/JIOT.2018.2877749,Toy manufacturing industry,add
10.1109/JIOT.2018.2877749,Internet of Things,del
10.1109/JIOT.2018.2877749,Taxonomy,add
10.1109/JIOT.2018.2877780,Numerical models,add
10.1109/JIOT.2018.2877780,Crowdsourcing,del
10.1109/JIOT.2018.2877780,Internet of Things,add
10.1109/JIOT.2018.2878511,Interference,del
10.1109/JIOT.2018.2878511,Cloud computing,add
10.1109/JIOT.2018.2878511,Radio access networks,add
10.1109/JIOT.2018.2878511,Job shop scheduling,del
10.1109/JIOT.2018.2878511,Base stations,del
10.1109/JIOT.2018.2878511,Internet of Things,add
10.1109/JIOT.2018.2878511,Resource management,add
10.1109/JIOT.2018.2878528,Wireless sensor networks,add
10.1109/JIOT.2018.2878528,Gas detectors,add
10.1109/JIOT.2018.2878528,Monitoring,add
10.1109/JIOT.2018.2878528,Temperature sensors,add
10.1109/JIOT.2018.2878528,Sensor phenomena and characterization,del
10.1109/JIOT.2018.2878528,Internet of Things,add
10.1109/JIOT.2018.2878588,Wireless sensor networks,add
10.1109/JIOT.2018.2878588,Sensor phenomena and characterization,add
10.1109/JIOT.2018.2878588,Monitoring,del
10.1109/JIOT.2018.2878588,Quality of service,del
10.1109/JIOT.2018.2878588,Energy harvesting,add
10.1109/JIOT.2018.2878609,Relays,del
10.1109/JIOT.2018.2878609,Power system reliability,del
10.1109/JIOT.2018.2878609,Ecosystems,del
10.1109/JIOT.2018.2878609,Energy harvesting,add
10.1109/JIOT.2018.2878609,Internet of Things,add
10.1109/JIOT.2018.2878917,Hospitals,del
10.1109/JIOT.2018.2878917,Data privacy,del
10.1109/JIOT.2018.2878917,Servers,add
10.1109/JIOT.2018.2878917,Sensors,del
10.1109/JIOT.2018.2878917,Perturbation methods,del
10.1109/JIOT.2018.2879111,Protocols,add
10.1109/JIOT.2018.2879111,Wireless sensor networks,add
10.1109/JIOT.2018.2879111,Logic gates,del
10.1109/JIOT.2018.2879111,Cloud computing,del
10.1109/JIOT.2018.2879111,Computer architecture,del
10.1109/JIOT.2018.2878884,Optical network units,add
10.1109/JIOT.2018.2878884,Power demand,add
10.1109/JIOT.2018.2878884,Optical fibers,add
10.1109/JIOT.2018.2878884,Internet of Things,add
10.1109/JIOT.2018.2878884,Delays,del
10.1109/JIOT.2018.2878884,Energy consumption,del
10.1109/JIOT.2018.2878942,Scalability,del
10.1109/JIOT.2018.2878942,Interference,add
10.1109/JIOT.2018.2878942,Synchronization,del
10.1109/JIOT.2018.2878942,Logic gates,del
10.1109/JIOT.2018.2878942,Internet of Things,add
10.1109/JIOT.2018.2878860,Interference,del
10.1109/JIOT.2018.2878860,Performance evaluation,del
10.1109/JIOT.2018.2878860,Receivers,del
10.1109/JIOT.2018.2878860,Internet of Things,del
10.1109/JIOT.2018.2879110,Wireless communication,add
10.1109/JIOT.2018.2879110,State estimation,del
10.1109/JIOT.2018.2879110,Smart meters,del
10.1109/JIOT.2018.2879110,Routing,del
10.1109/JIOT.2018.2879110,Power system stability,add
10.1109/JIOT.2018.2879373,Relays,add
10.1109/JIOT.2018.2879373,Radio frequency,add
10.1109/JIOT.2018.2879373,Wireless communication,del
10.1109/JIOT.2018.2879373,Throughput,add
10.1109/JIOT.2018.2879373,Energy harvesting,del
10.1109/JIOT.2018.2879373,Internet of Things,add
10.1109/JIOT.2018.2879373,Resource management,del
10.1109/JIOT.2018.2879467,Protocols,add
10.1109/JIOT.2018.2879467,IEEE 802.15 Standard,del
10.1109/JIOT.2018.2879467,Logic gates,del
10.1109/JIOT.2018.2879467,Quality of service,del
10.1109/JIOT.2018.2879467,Message systems,add
10.1109/JIOT.2018.2879467,Internet of Things,add
10.1109/JIOT.2018.2879467,Energy consumption,add
10.1109/JIOT.2018.2879454,Wireless sensor networks,del
10.1109/JIOT.2018.2879454,Servers,add
10.1109/JIOT.2018.2879454,Monitoring,del
10.1109/JIOT.2018.2879454,Agriculture,add
10.1109/JIOT.2018.2879454,Cloud computing,del
10.1109/JIOT.2018.2879454,Internet of Things,del
10.1109/JIOT.2018.2879371,Sensors,add
10.1109/JIOT.2018.2879371,Estimation,del
10.1109/JIOT.2018.2879371,Acoustics,add
10.1109/JIOT.2018.2879371,OFDM,del
10.1109/JIOT.2018.2879371,Frequency estimation,del
10.1109/JIOT.2018.2880159,Queueing analysis,del
10.1109/JIOT.2018.2880159,Bandwidth,del
10.1109/JIOT.2018.2880159,Throughput,del
10.1109/JIOT.2018.2880159,Quality of service,add
10.1109/JIOT.2018.2880159,Internet of Things,add
10.1109/JIOT.2018.2880159,Delays,add
10.1109/JIOT.2018.2880190,Wireless communication,del
10.1109/JIOT.2018.2880190,Sensors,add
10.1109/JIOT.2018.2880190,Wireless sensor networks,add
10.1109/JIOT.2018.2880190,Energy harvesting,add
10.1109/JIOT.2018.2880190,Optimization,del
10.1109/JIOT.2018.2880190,Internet of Things,add
10.1109/JIOT.2018.2880190,Resource management,del
10.1109/JIOT.2018.2880483,Sensors,del
10.1109/JIOT.2018.2880483,Wireless sensor networks,add
10.1109/JIOT.2018.2880483,Quality of service,add
10.1109/JIOT.2018.2880483,Energy harvesting,add
10.1109/JIOT.2018.2880483,Internet of Things,add
10.1109/JIOT.2018.2880483,Energy consumption,add
10.1109/JIOT.2018.2880463,Servers,add
10.1109/JIOT.2018.2880463,Markov processes,del
10.1109/JIOT.2018.2880463,Mathematical model,add
10.1109/JIOT.2018.2880463,Mobile handsets,del
10.1109/JIOT.2018.2880463,Intelligent sensors,add
10.1109/JIOT.2018.2880463,Energy consumption,add
10.1109/JIOT.2018.2881129,Wireless communication,del
10.1109/JIOT.2018.2881129,Compressed sensing,del
10.1109/JIOT.2018.2881129,Size measurement,del
10.1109/JIOT.2018.2881129,Sparse matrices,del
10.1109/JIOT.2018.2881171,Radio frequency,add
10.1109/JIOT.2018.2881171,Diversity reception,add
10.1109/JIOT.2018.2881171,Complexity theory,del
10.1109/JIOT.2018.2881171,Bit error rate,add
10.1109/JIOT.2018.2881171,Internet of Things,add
10.1109/JIOT.2018.2881171,Superluminescent diodes,add
10.1109/JIOT.2018.2881240,Sensors,add
10.1109/JIOT.2018.2881240,Monitoring,del
10.1109/JIOT.2018.2881240,Air pollution,add
10.1109/JIOT.2018.2881240,Internet of Things,add
10.1109/JIOT.2018.2881424,Optical sensors,del
10.1109/JIOT.2018.2881424,Clocks,del
10.1109/JIOT.2018.2881424,Optical transmitters,add
10.1109/JIOT.2018.2881424,Optical receivers,add
10.1109/JIOT.2018.2881424,Photovoltaic cells,add
10.1109/JIOT.2018.2881424,Optical device fabrication,add
10.1109/JIOT.2018.2881424,Laser beams,del
10.1109/JIOT.2018.2882207,Relays,add
10.1109/JIOT.2018.2882207,Radio frequency,del
10.1109/JIOT.2018.2882207,IP networks,del
10.1109/JIOT.2018.2882207,Fading channels,del
10.1109/JIOT.2018.2882207,Cognitive radio,del
10.1109/JIOT.2018.2882207,Internet of Things,del
10.1109/JIOT.2018.2882436,Servers,del
10.1109/JIOT.2018.2882436,Roads,add
10.1109/JIOT.2018.2882436,Two dimensional displays,del
10.1109/JIOT.2018.2882436,Clustering algorithms,add
10.1109/JIOT.2018.2882436,Internet of Things,del
10.1109/JIOT.2018.2882436,Delays,add
10.1109/JIOT.2018.2882224,Cryptography,add
10.1109/JIOT.2018.2882224,Predictive models,add
10.1109/JIOT.2018.2882494,Band-pass filters,add
10.1109/JIOT.2018.2882494,Frequency measurement,add
10.1109/JIOT.2018.2882494,Bandwidth,add
10.1109/JIOT.2018.2882494,Current measurement,del
10.1109/JIOT.2018.2882494,Smart meters,add
10.1109/JIOT.2018.2882494,Power demand,del
10.1109/JIOT.2018.2882494,Computer architecture,add
10.1109/JIOT.2018.2882566,Meters,del
10.1109/JIOT.2018.2882566,Pricing,add
10.1109/JIOT.2018.2882566,Logic gates,del
10.1109/JIOT.2018.2882566,Data integrity,add
10.1109/JIOT.2018.2882566,Power demand,del
10.1109/JIOT.2018.2882566,Internet of Things,del
10.1109/JIOT.2018.2882633,Protocols,add
10.1109/JIOT.2018.2882633,Cryptography,add
10.1109/JIOT.2018.2882633,Aircraft,add
10.1109/JIOT.2018.2882610,Wireless communication,add
10.1109/JIOT.2018.2882610,Protocols,add
10.1109/JIOT.2018.2882610,Wireless sensor networks,del
10.1109/JIOT.2018.2882610,Communication system security,add
10.1109/JIOT.2018.2882610,Internet of Things,del
10.1109/JIOT.2018.2882820,Sensors,add
10.1109/JIOT.2018.2882820,Monitoring,add
10.1109/JIOT.2018.2882820,Schedules,add
10.1109/JIOT.2018.2882820,Internet of Things,add
10.1109/JIOT.2018.2883101,Interference,add
10.1109/JIOT.2018.2883101,Protocols,add
10.1109/JIOT.2018.2883101,Mathematical model,add
10.1109/JIOT.2018.2883101,Performance evaluation,del
10.1109/JIOT.2018.2883101,Stochastic processes,add
10.1109/JIOT.2018.2883101,Internet of Things,del
10.1109/JIOT.2018.2882855,Multiplexing,add
10.1109/JIOT.2018.2882855,Computer architecture,del
10.1109/JIOT.2018.2882855,IP networks,add
10.1109/JIOT.2018.2882855,Approximation algorithms,add
10.1109/JIOT.2018.2882855,Markov processes,del
10.1109/JIOT.2018.2882855,Control systems,add
10.1109/JIOT.2018.2882855,Internet of Things,del
10.1109/JIOT.2018.2882897,Protocols,add
10.1109/JIOT.2018.2882897,Wind speed,add
10.1109/JIOT.2018.2882897,Current measurement,del
10.1109/JIOT.2018.2882897,Wind turbines,add
10.1109/JIOT.2018.2882897,Power measurement,del
10.1109/JIOT.2018.2882897,Internet of Things,add
10.1109/JIOT.2018.2883736,Transport protocols,add
10.1109/JIOT.2018.2883736,Internet of Things,add
10.1109/JIOT.2018.2883736,Redundancy,del
10.1109/JIOT.2018.2883905,Remote sensing,del
10.1109/JIOT.2018.2883905,Wearable sensors,del
10.1109/JIOT.2018.2883905,Feature extraction,add
10.1109/JIOT.2018.2883905,Data models,add
10.1109/JIOT.2018.2883905,Internet of Things,add
10.1109/JIOT.2018.2884720,Processor scheduling,add
10.1109/JIOT.2018.2884720,Scheduling,add
10.1109/JIOT.2018.2884720,Computational modeling,add
10.1109/JIOT.2018.2884720,Cloud computing,add
10.1109/JIOT.2018.2884720,Edge computing,add
10.1109/JIOT.2018.2884720,Delays,add
10.1109/JIOT.2018.2884654,Phase noise,add
10.1109/JIOT.2018.2884654,IEEE 802.15 Standard,add
10.1109/JIOT.2018.2884654,Transceivers,del
10.1109/JIOT.2018.2884654,Power demand,del
10.1109/JIOT.2018.2884654,Receivers,del
10.1109/JIOT.2018.2884654,Frequency estimation,add
10.1109/JIOT.2018.2884654,Internet of Things,add
10.1109/JIOT.2018.2885171,Contracts,del
10.1109/JIOT.2018.2885171,Electric vehicles,del
10.1109/JIOT.2018.2885171,Wires,add
10.1109/JIOT.2018.2885171,Meters,add
10.1109/JIOT.2018.2885171,Sockets,del
10.1109/JIOT.2018.2885171,Automobiles,del
10.1109/JIOT.2018.2885453,Servers,add
10.1109/JIOT.2018.2885453,Computational modeling,del
10.1109/JIOT.2018.2885453,Cloud computing,del
10.1109/JIOT.2018.2885453,Internet of Things,add
10.1109/JIOT.2018.2885453,Resource management,add
10.1109/JIOT.2018.2885756,Relays,add
10.1109/JIOT.2018.2885756,Binary phase shift keying,del
10.1109/JIOT.2018.2885756,Interference,add
10.1109/JIOT.2018.2885756,Power system reliability,add
10.1109/JIOT.2018.2885756,Spread spectrum communication,del
10.1109/JIOT.2018.2885756,Internet of Things,add
10.1109/JIOT.2018.2885959,Entropy,del
10.1109/JIOT.2018.2885959,Wireless sensor networks,del
10.1109/JIOT.2018.2885959,Uncertainty,add
10.1109/JIOT.2018.2886841,Sensors,add
10.1109/JIOT.2018.2886841,Wireless sensor networks,add
10.1109/JIOT.2018.2886841,Compressed sensing,del
10.1109/JIOT.2018.2886841,Sparse matrices,del
10.1109/JIOT.2018.2886841,Matrix decomposition,del
10.1109/JIOT.2018.2886841,Internet of Things,del
10.1109/JIOT.2018.2886841,Image reconstruction,del
10.1109/JIOT.2018.2886757,Collaboration,add
10.1109/JIOT.2018.2886757,Processor scheduling,del
10.1109/JIOT.2018.2886757,Bandwidth,del
10.1109/JIOT.2018.2886757,Schedules,del
10.1109/JIOT.2018.2886757,Edge computing,add
10.1109/JIOT.2018.2886757,Resource management,del
10.1109/JIOT.2018.2886964,Wireless communication,del
10.1109/JIOT.2018.2886964,Throughput,add
10.1109/JIOT.2018.2886964,Unmanned aerial vehicles,add
10.1109/JIOT.2018.2886964,Base stations,add
10.1109/JIOT.2018.2886964,Internet of Things,add
10.1109/JIOT.2018.2887264,Processor scheduling,add
10.1109/JIOT.2018.2887264,Scheduling,add
10.1109/JIOT.2018.2887264,Cloud computing,add
10.1109/JIOT.2018.2887264,Internet of Things,del
10.1109/JIOT.2018.2887264,Delays,add
10.1109/JIOT.2018.2887264,Energy consumption,del
10.1109/JIOT.2018.2888502,Heuristic algorithms,add
10.1109/JIOT.2018.2888502,3GPP,del
10.1109/JIOT.2018.2888502,Performance evaluation,del
10.1109/JIOT.2018.2888502,Proposals,add
10.1109/JIOT.2018.2888502,Delays,add
10.1109/JIOT.2018.2888504,Wireless sensor networks,add
10.1109/JIOT.2018.2888504,Logic gates,del
10.1109/JIOT.2018.2888504,Performance evaluation,add
10.1109/JIOT.2018.2888504,Control systems,del
10.1109/JIOT.2018.2888504,Optimization,del
10.1109/JIOT.2018.2888504,Internet of Things,del
10.1109/JIOT.2018.2888504,Delays,del
10.1109/JIOT.2018.2888821,Drones,add
10.1109/JIOT.2018.2888821,Sensors,add
10.1109/JIOT.2018.2888821,Servers,add
10.1109/JIOT.2018.2888821,Real-time systems,del
10.1109/JIOT.2018.2888821,Internet of Things,add
10.1109/JIOT.2018.2889303,Wireless communication,del
10.1109/JIOT.2018.2889303,Databases,del
10.1109/JIOT.2018.2889303,Wireless sensor networks,del
10.1109/JIOT.2018.2889303,Real-time systems,add
10.1109/JIOT.2018.2889303,Crowdsourcing,del
10.1109/JIOT.2018.2889303,Kalman filters,del
10.1109/JIOT.2018.2889303,Internet of Things,del
10.1109/JIOT.2018.2889455,Interference,add
10.1109/JIOT.2018.2889455,Performance evaluation,del
10.1109/JIOT.2018.2889455,Internet of Things,add
10.1109/JIOT.2018.2889455,Resource management,del
10.1109/JIOT.2018.2889379,Wireless sensor networks,del
10.1109/JIOT.2018.2889379,Data communication,del
10.1109/JIOT.2018.2889379,Reliability engineering,add
10.1109/JIOT.2018.2889379,Routing protocols,add
10.1109/JIOT.2018.2889379,Routing,add
10.1109/JIOT.2018.2889503,Wireless communication,del
10.1109/JIOT.2018.2889503,Drones,add
10.1109/JIOT.2018.2889503,Load management,add
10.1109/JIOT.2018.2889503,Time factors,add
10.1109/JIOT.2018.2889503,Base stations,del
10.1109/JIOT.2018.2889503,Internet of Things,add
10.1109/JIOT.2018.2889511,Cloud computing,add
10.1109/JIOT.2018.2889511,Proposals,add
10.1109/JIOT.2018.2889511,Edge computing,del
10.1109/JIOT.2018.2889511,Computer architecture,add
10.1109/JIOT.2018.2889511,Optimization,add
10.1109/JIOT.2018.2889511,Internet of Things,del
10.1109/JIOT.2018.2889511,Resource management,add
10.1109/JIOT.2018.2889966,Temperature measurement,del
10.1109/JIOT.2018.2889966,Sensors,del
10.1109/JIOT.2018.2889966,Monitoring,del
10.1109/JIOT.2018.2889966,Brightness,del
10.1109/JIOT.2018.2889966,Feature extraction,add
10.1109/JIOT.2018.2889966,Biomedical monitoring,add
10.1109/JIOT.2018.2889966,Internet of Things,add
10.1109/JIOT.2018.2890114,Wireless communication,del
10.1109/JIOT.2018.2890114,Wireless fidelity,del
10.1109/JIOT.2018.2890114,Energy harvesting,del
10.1109/JIOT.2018.2890114,Long Term Evolution,add
10.1109/JIOT.2018.2890114,Internet of Things,del
10.1109/JIOT.2018.2890213,Cryptography,del
10.1109/JIOT.2018.2890133,Servers,add
10.1109/JIOT.2018.2890133,Computational modeling,add
10.1109/JIOT.2018.2890133,Stochastic processes,del
10.1109/JIOT.2018.2890133,Edge computing,del
10.1109/JIOT.2018.2890133,Optimization,add
10.1109/JIOT.2018.2890133,Energy consumption,del
10.1109/JIOT.2018.2890277,Random access memory,add
10.1109/JIOT.2018.2890277,Performance evaluation,del
10.1109/JIOT.2018.2890277,Security,del
10.1109/JIOT.2018.2890277,Microcontrollers,del
10.1109/JIOT.2018.2890277,Cloning,add
10.1109/JIOT.2018.2890277,Internet of Things,add
10.1109/JIOT.2018.2890277,Hardware,del
10.1109/JIOT.2018.2890431,Psychology,del
10.1109/JIOT.2018.2890431,Bayes methods,del
10.1109/JIOT.2018.2890431,Security,del
10.1109/JIOT.2018.2890431,Game theory,del
10.1109/JIOT.2018.2890431,Internet of Things,add
10.1109/JIOT.2018.2890431,Delays,add
10.1109/JIOT.2018.2890428,Sensors,del
10.1109/JIOT.2018.2890428,Heuristic algorithms,add
10.1109/JIOT.2018.2890428,Network architecture,del
10.1109/JIOT.2018.2890428,Routing protocols,del
10.1109/JIOT.2018.2890428,Routing,add
10.1109/JIOT.2018.2890428,Internet of Things,add
10.1109/JIOT.2018.2890563,Optical network units,add
10.1109/JIOT.2018.2890563,Channel allocation,del
10.1109/JIOT.2018.2890563,Bandwidth,del
10.1109/JIOT.2018.2890563,Heuristic algorithms,del
10.1109/JIOT.2018.2890563,Prediction algorithms,del
10.1109/JIOT.2018.2890563,Machine learning algorithms,del
10.1109/JIOT.2018.2890728,Protocols,del
10.1109/JIOT.2018.2890728,Indexes,add
10.1109/JIOT.2018.2890728,Servers,del
10.1109/JIOT.2018.2890728,Distributed databases,add
10.1109/JIOT.2018.2890728,Internet of Things,add
10.1109/JIOT.2019.2892003,Protocols,del
10.1109/JIOT.2019.2892003,IP networks,del
10.1109/JIOT.2019.2892003,Security,add
10.1109/JIOT.2019.2892003,Biomedical imaging,add
10.1109/JIOT.2019.2892003,Internet of Things,add
10.1109/JIOT.2019.2892009,Databases,add
10.1109/JIOT.2019.2892009,Protocols,add
10.1109/JIOT.2019.2892009,Internet of Things,del
10.1109/JIOT.2019.2891103,Servers,del
10.1109/JIOT.2019.2891103,Security,add
10.1109/JIOT.2019.2891103,Toy manufacturing industry,del
10.1109/JIOT.2019.2891103,Internet of Things,add
10.1109/JIOT.2019.2891103,Tools,add
10.1109/JIOT.2019.2891366,3GPP,add
10.1109/JIOT.2019.2891366,Performance evaluation,add
10.1109/JIOT.2019.2891366,Internet of Things,add
10.1109/JIOT.2019.2891366,Delays,add
10.1109/JIOT.2019.2891545,Sensors,del
10.1109/JIOT.2019.2891545,Natural languages,del
10.1109/JIOT.2019.2891545,DSL,add
10.1109/JIOT.2019.2891545,Internet of Things,del
10.1109/JIOT.2019.2891841,Wireless communication,add
10.1109/JIOT.2019.2891841,Interference,del
10.1109/JIOT.2019.2891841,Protocols,del
10.1109/JIOT.2019.2891841,Wireless sensor networks,del
10.1109/JIOT.2019.2891841,Receivers,add
10.1109/JIOT.2019.2891841,Internet of Things,add
10.1109/JIOT.2019.2891841,Reliability,add
10.1109/JIOT.2019.2891910,Relays,del
10.1109/JIOT.2019.2891910,Routing protocols,add
10.1109/JIOT.2019.2891910,Peer-to-peer computing,del
10.1109/JIOT.2019.2891910,Routing,del
10.1109/JIOT.2019.2891910,Underwater acoustics,add
10.1109/JIOT.2019.2891910,Internet of Things,del
10.1109/JIOT.2019.2892000,Wireless communication,add
10.1109/JIOT.2019.2892000,Measurement uncertainty,add
10.1109/JIOT.2019.2892000,Wireless sensor networks,add
10.1109/JIOT.2019.2892000,Monitoring,add
10.1109/JIOT.2019.2892000,Biomedical monitoring,add
10.1109/JIOT.2019.2892000,Oscillators,add
10.1109/JIOT.2019.2892000,Radiofrequency identification,del
10.1109/JIOT.2019.2892294,Chirp,add
10.1109/JIOT.2019.2892294,Cascading style sheets,add
10.1109/JIOT.2019.2892294,Sensitivity,del
10.1109/JIOT.2019.2892294,Frequency modulation,add
10.1109/JIOT.2019.2892294,Integrated circuits,del
10.1109/JIOT.2019.2892398,Bandwidth,add
10.1109/JIOT.2019.2892398,Silicon,add
10.1109/JIOT.2019.2892398,Servers,del
10.1109/JIOT.2019.2892398,Cloud computing,add
10.1109/JIOT.2019.2892398,Edge computing,del
10.1109/JIOT.2019.2892398,Mobile handsets,del
10.1109/JIOT.2019.2892398,Internet of Things,del
10.1109/JIOT.2019.2892940,Evolutionary computation,del
10.1109/JIOT.2019.2892940,Computational modeling,del
10.1109/JIOT.2019.2892940,Planning,add
10.1109/JIOT.2019.2892940,Cloud computing,add
10.1109/JIOT.2019.2892940,Edge computing,add
10.1109/JIOT.2019.2892940,Internet of Things,add
10.1109/JIOT.2019.2892940,Delays,add
10.1109/JIOT.2019.2893319,Wireless communication,del
10.1109/JIOT.2019.2893319,Monitoring,del
10.1109/JIOT.2019.2893319,Multiaccess communication,del
10.1109/JIOT.2019.2893319,Optimization,add
10.1109/JIOT.2019.2893319,Internet of Things,add
10.1109/JIOT.2019.2893319,Delays,del
10.1109/JIOT.2019.2893330,Estimation,add
10.1109/JIOT.2019.2893330,Receiving antennas,add
10.1109/JIOT.2019.2893330,Wireless fidelity,del
10.1109/JIOT.2019.2893330,Transmitting antennas,add
10.1109/JIOT.2019.2893330,Indoor environment,add
10.1109/JIOT.2019.2893330,Hardware,del
10.1109/JIOT.2019.2893251,Sensors,del
10.1109/JIOT.2019.2893251,Brightness,add
10.1109/JIOT.2019.2893251,Light emitting diodes,add
10.1109/JIOT.2019.2893251,Smart buildings,add
10.1109/JIOT.2019.2893251,Internet of Things,del
10.1109/JIOT.2019.2893172,Protocols,add
10.1109/JIOT.2019.2893172,Wireless sensor networks,add
10.1109/JIOT.2019.2893172,Cloud computing,add
10.1109/JIOT.2019.2893172,Edge computing,add
10.1109/JIOT.2019.2893172,Internet of Things,del
10.1109/JIOT.2019.2893376,Protocols,add
10.1109/JIOT.2019.2893376,Data communication,add
10.1109/JIOT.2019.2893376,Coherence,del
10.1109/JIOT.2019.2893376,Internet of Things,add
10.1109/JIOT.2018.2885851,Memory management,del
10.1109/JIOT.2018.2885851,Approximation algorithms,del
10.1109/JIOT.2018.2885851,Hash functions,add
10.1109/JIOT.2018.2885851,Itemsets,del
10.1109/JIOT.2018.2885851,Internet of Things,add
10.1109/JIOT.2019.2893677,Metals,del
10.1109/JIOT.2019.2893677,RFID tags,del
10.1109/JIOT.2019.2893677,Internet of Things,add
10.1109/JIOT.2019.2894008,Power transmission,del
10.1109/JIOT.2019.2894008,Mirrors,add
10.1109/JIOT.2019.2894008,Optical transmitters,del
10.1109/JIOT.2019.2894008,Receivers,del
10.1109/JIOT.2019.2894008,Cavity resonators,add
10.1109/JIOT.2019.2894008,Energy storage,del
10.1109/JIOT.2019.2894008,Internet of Things,add
10.1109/JIOT.2019.2921217,Internet of Things,add
10.1109/JIOT.2019.2921217,Servers,add
10.1109/JIOT.2019.2921217,Edge computing,del
10.1109/JIOT.2019.2921217,Special issues and sections,del
10.1109/JIOT.2019.2921217,Radiofrequency identification,del
10.1109/JIOT.2019.2921217,Intelligent sensors,del
10.1109/JIOT.2018.2881295,Internet of Things,del
10.1109/JIOT.2018.2881295,Servers,del
10.1109/JIOT.2018.2881295,Edge computing,del
10.1109/JIOT.2018.2881295,Energy consumption,add
10.1109/JIOT.2018.2881295,Cloud computing,add
10.1109/JIOT.2018.2881295,Radiofrequency identification,del
10.1109/JIOT.2018.2876279,Wireless communication,add
10.1109/JIOT.2018.2876279,Radio access networks,del
10.1109/JIOT.2018.2876279,Markov processes,del
10.1109/JIOT.2018.2876279,Reinforcement learning,del
10.1109/JIOT.2018.2876279,Mobile computing,add
10.1109/JIOT.2018.2875912,Internet of Things,add
10.1109/JIOT.2018.2875912,Protocols,del
10.1109/JIOT.2018.2875912,Cloud computing,add
10.1109/JIOT.2018.2875912,Computer architecture,del
10.1109/JIOT.2018.2875912,Ecosystems,del
10.1109/JIOT.2018.2875912,Runtime,add
10.1109/JIOT.2018.2875909,Quality of service,del
10.1109/JIOT.2018.2875909,Power demand,add
10.1109/JIOT.2018.2875909,Servers,add
10.1109/JIOT.2018.2875909,Energy management,add
10.1109/JIOT.2018.2875909,Computational modeling,del
10.1109/JIOT.2018.2875909,Energy harvesting,del
10.1109/JIOT.2018.2876088,Internet of Things,del
10.1109/JIOT.2018.2876088,Monitoring,add
10.1109/JIOT.2018.2876088,Quality of service,add
10.1109/JIOT.2018.2876088,Edge computing,add
10.1109/JIOT.2018.2876088,Medical services,add
10.1109/JIOT.2018.2876088,Cloud computing,add
10.1109/JIOT.2018.2876151,Resource management,del
10.1109/JIOT.2018.2876151,Marine vehicles,del
10.1109/JIOT.2018.2876151,Delays,del
10.1109/JIOT.2018.2876151,5G mobile communication,del
10.1109/JIOT.2018.2876151,Energy consumption,del
10.1109/JIOT.2018.2876151,Cloud computing,add
10.1109/JIOT.2018.2875018,Indoor navigation,add
10.1109/JIOT.2018.2875018,Magnetic sensors,add
10.1109/JIOT.2018.2875018,Databases,del
10.1109/JIOT.2018.2875018,Cloud computing,add
10.1109/JIOT.2018.2875018,Buildings,add
10.1109/JIOT.2018.2875050,Servers,add
10.1109/JIOT.2018.2875050,Graphics processing units,add
10.1109/JIOT.2018.2875050,Performance evaluation,add
10.1109/JIOT.2018.2875050,Instruction sets,add
10.1109/JIOT.2018.2875050,Computer architecture,del
10.1109/JIOT.2018.2875050,Runtime,del
10.1109/JIOT.2018.2875594,Internet of Things,del
10.1109/JIOT.2018.2875594,Information systems,add
10.1109/JIOT.2018.2875587,Resource management,add
10.1109/JIOT.2018.2875587,Internet of Things,add
10.1109/JIOT.2018.2875587,Edge computing,add
10.1109/JIOT.2018.2875587,Programming,add
10.1109/JIOT.2018.2875587,Cloud computing,add
10.1109/JIOT.2018.2875587,Convex functions,add
10.1109/JIOT.2018.2875544,Internet of Things,add
10.1109/JIOT.2018.2875544,Protocols,del
10.1109/JIOT.2018.2875544,Cloud computing,del
10.1109/JIOT.2018.2875544,Computer architecture,add
10.1109/JIOT.2018.2875544,Computational modeling,add
10.1109/JIOT.2018.2875544,Security,del
10.1109/JIOT.2018.2875520,Resource management,add
10.1109/JIOT.2018.2875520,Edge computing,del
10.1109/JIOT.2018.2875520,Streaming media,add
10.1109/JIOT.2018.2875520,Optimization,add
10.1109/JIOT.2018.2875520,Vehicle dynamics,del
10.1109/JIOT.2018.2875489,Internet of Things,add
10.1109/JIOT.2018.2875489,Quality of service,add
10.1109/JIOT.2018.2875489,Protocols,del
10.1109/JIOT.2018.2875489,Edge computing,add
10.1109/JIOT.2018.2875489,Delays,del
10.1109/JIOT.2018.2875489,5G mobile communication,add
10.1109/JIOT.2018.2875489,Cloud computing,del
10.1109/JIOT.2018.2875244,Internet of Things,add
10.1109/JIOT.2018.2875244,Data collection,add
10.1109/JIOT.2018.2875244,Partitioning algorithms,add
10.1109/JIOT.2018.2875244,Energy consumption,del
10.1109/JIOT.2018.2875244,Data models,del
10.1109/JIOT.2018.2875244,Compressed sensing,add
