10.1109/JIOT.2014.2318793,IEEE publishing,add
10.1109/JIOT.2022.3192905,Routing,add
10.1109/JIOT.2022.3192905,Passive RFID tags,del
10.1109/JIOT.2022.3192905,Internet of Things,add
10.1109/JIOT.2022.3192973,Deep learning,del
10.1109/JIOT.2022.3192973,Data mining,del
10.1109/JIOT.2022.3192973,Activity recognition,del
10.1109/JIOT.2022.3192973,Sensors,add
10.1109/JIOT.2022.3193104,Resource management,del
10.1109/JIOT.2022.3193104,NOMA,add
10.1109/JIOT.2022.3193104,Backscatter,del
10.1109/JIOT.2022.3193189,NOMA,add
10.1109/JIOT.2022.3193189,Physical layer security,add
10.1109/JIOT.2022.3193189,Eavesdropping,add
10.1109/JIOT.2022.3193189,Internet of Things,add
10.1109/JIOT.2022.3193189,Jamming,del
10.1109/JIOT.2022.3193189,Uplink,add
10.1109/JIOT.2022.3194886,Clustering methods,del
10.1109/JIOT.2022.3194886,Data analysis,add
10.1109/JIOT.2022.3194886,Internet of Things,add
10.1109/JIOT.2022.3196269,Security,add
10.1109/JIOT.2022.3196269,Machine learning,add
10.1109/JIOT.2022.3196269,Scalability,del
10.1109/JIOT.2022.3196269,Internet of Things,del
10.1109/JIOT.2022.3194508,Deep learning,del
10.1109/JIOT.2022.3194508,Computational modeling,add
10.1109/JIOT.2022.3194508,Convolutional neural networks,add
10.1109/JIOT.2022.3194508,Internet of Things,add
10.1109/JIOT.2022.3194544,Global navigation satellite system,add
10.1109/JIOT.2022.3194544,Internet of Things,del
10.1109/JIOT.2022.3194546,Resource management,add
10.1109/JIOT.2022.3194546,NOMA,add
10.1109/JIOT.2022.3194546,Internet of Things,del
10.1109/JIOT.2022.3194573,Cloud computing,add
10.1109/JIOT.2022.3194573,Relays,del
10.1109/JIOT.2022.3194573,Internet of Things,add
10.1109/JIOT.2022.3194671,Internet of Things,add
10.1109/JIOT.2022.3194671,IP networks,del
10.1109/JIOT.2022.3194671,Object recognition,add
10.1109/JIOT.2022.3194671,Privacy,del
10.1109/JIOT.2022.3194676,Internet of Things,add
10.1109/JIOT.2022.3194694,Deep learning,del
10.1109/JIOT.2022.3194694,Markov processes,add
10.1109/JIOT.2022.3194694,Reinforcement learning,add
10.1109/JIOT.2022.3194694,Security,add
10.1109/JIOT.2022.3194714,Infrared imaging,add
10.1109/JIOT.2022.3194714,Head,add
10.1109/JIOT.2022.3194714,Temperature measurement,add
10.1109/JIOT.2022.3194714,Machine learning,add
10.1109/JIOT.2022.3194716,Deep learning,del
10.1109/JIOT.2022.3194716,Training,del
10.1109/JIOT.2022.3194716,Sensors,del
10.1109/JIOT.2022.3194726,Data integration,add
10.1109/JIOT.2022.3194726,Collaboration,add
10.1109/JIOT.2022.3194726,Crowdsensing,del
10.1109/JIOT.2022.3194726,Sensors,del
10.1109/JIOT.2022.3194726,Internet of Things,del
10.1109/JIOT.2022.3194837,Data mining,add
10.1109/JIOT.2022.3194837,Machine learning,del
10.1109/JIOT.2022.3194837,Internet of Things,del
10.1109/JIOT.2022.3194837,Protocols,del
10.1109/JIOT.2022.3194854,Edge computing,add
10.1109/JIOT.2022.3194854,Cloud computing,add
10.1109/JIOT.2022.3194854,Quality assessment,add
10.1109/JIOT.2022.3194854,Game theory,del
10.1109/JIOT.2022.3194854,Internet of Things,del
10.1109/JIOT.2022.3194873,Automobiles,del
10.1109/JIOT.2022.3194873,Sensors,add
10.1109/JIOT.2022.3194873,Wireless fidelity,del
10.1109/JIOT.2022.3194888,Internet of Things,add
10.1109/JIOT.2022.3194897,Measurement uncertainty,del
10.1109/JIOT.2022.3194897,Time measurement,add
10.1109/JIOT.2022.3194897,Internet of Things,del
10.1109/JIOT.2022.3194923,Wireless sensor networks,add
10.1109/JIOT.2022.3194923,Delays,del
10.1109/JIOT.2022.3194923,Relays,del
10.1109/JIOT.2022.3194927,Deep learning,del
10.1109/JIOT.2022.3194927,Satellites,add
10.1109/JIOT.2022.3194927,Reinforcement learning,add
10.1109/JIOT.2022.3194927,Low earth orbit satellites,del
10.1109/JIOT.2022.3194927,Marine engineering,del
10.1109/JIOT.2022.3194927,Internet of Things,del
10.1109/JIOT.2022.3194930,Protocols,add
10.1109/JIOT.2022.3194930,Homomorphic encryption,del
10.1109/JIOT.2022.3194930,Training,del
10.1109/JIOT.2022.3194930,Security,del
10.1109/JIOT.2022.3194930,Internet of Things,del
10.1109/JIOT.2022.3194930,Privacy,add
10.1109/JIOT.2022.3194945,Cloud computing,del
10.1109/JIOT.2022.3194945,Data-driven modeling,del
10.1109/JIOT.2022.3194945,Predictive control,add
10.1109/JIOT.2022.3194948,Bit error rate,del
10.1109/JIOT.2022.3194948,Satellites,del
10.1109/JIOT.2022.3194948,Simulation,add
10.1109/JIOT.2022.3194948,Data communication,del
10.1109/JIOT.2022.3194948,Protocols,add
10.1109/JIOT.2022.3194967,Radio frequency,add
10.1109/JIOT.2022.3194967,Authentication,add
10.1109/JIOT.2022.3194967,Convolutional neural networks,del
10.1109/JIOT.2022.3194967,Ensemble learning,del
10.1109/JIOT.2022.3194967,Physical layer security,add
10.1109/JIOT.2022.3195073,Training,del
10.1109/JIOT.2022.3195073,Internet of Things,del
10.1109/JIOT.2022.3195197,Resource management,add
10.1109/JIOT.2022.3195197,Quality of service,add
10.1109/JIOT.2022.3195197,NOMA,add
10.1109/JIOT.2022.3195197,Energy efficiency,add
10.1109/JIOT.2022.3195197,Uplink,del
10.1109/JIOT.2022.3195223,Underwater acoustics,add
10.1109/JIOT.2022.3195223,Particle swarm optimization,add
10.1109/JIOT.2022.3195223,Clustering methods,add
10.1109/JIOT.2022.3195227,Service-oriented architecture,del
10.1109/JIOT.2022.3195227,Authentication,del
10.1109/JIOT.2022.3195227,Ontologies,del
10.1109/JIOT.2022.3195227,Security,add
10.1109/JIOT.2022.3195227,Internet of Things,add
10.1109/JIOT.2022.3195227,Protocols,add
10.1109/JIOT.2022.3195302,Ecosystems,add
10.1109/JIOT.2022.3195302,Internet of Things,add
10.1109/JIOT.2022.3195320,Multilayer perceptrons,del
10.1109/JIOT.2022.3195320,Ensemble learning,del
10.1109/JIOT.2022.3195320,Global Positioning System,add
10.1109/JIOT.2022.3195359,Tracking,add
10.1109/JIOT.2022.3195359,Graph neural networks,del
10.1109/JIOT.2022.3195359,Internet of Things,add
10.1109/JIOT.2022.3195425,Resource management,del
10.1109/JIOT.2022.3195425,Cognitive radio,add
10.1109/JIOT.2022.3195425,Machine learning,add
10.1109/JIOT.2022.3195425,Sensors,del
10.1109/JIOT.2022.3195450,Authentication,add
10.1109/JIOT.2022.3195450,Signal to noise ratio,del
10.1109/JIOT.2022.3195655,Vehicle ad hoc networks,del
10.1109/JIOT.2022.3195655,Accidents,add
10.1109/JIOT.2022.3195677,Wireless sensor networks,del
10.1109/JIOT.2022.3195677,Routing,add
10.1109/JIOT.2022.3195677,Internet of Things,del
10.1109/JIOT.2022.3195677,Data collection,add
10.1109/JIOT.2022.3195733,Ciphers,add
10.1109/JIOT.2022.3195733,Reverse engineering,del
10.1109/JIOT.2022.3195733,Internet of Things,del
10.1109/JIOT.2022.3195736,Deep learning,add
10.1109/JIOT.2022.3195736,Neural networks,add
10.1109/JIOT.2022.3195736,Radio frequency,add
10.1109/JIOT.2022.3195736,Security,add
10.1109/JIOT.2022.3195736,Fingerprint recognition,add
10.1109/JIOT.2022.3195736,Internet of Things,add
10.1109/JIOT.2022.3195770,Smart agriculture,del
10.1109/JIOT.2022.3195770,Technological innovation,add
10.1109/JIOT.2022.3195770,Sensors,del
10.1109/JIOT.2022.3195770,Internet of Things,del
10.1109/JIOT.2022.3195777,Electrocardiography,add
10.1109/JIOT.2022.3195777,Convolutional neural networks,del
10.1109/JIOT.2022.3195855,Resource management,del
10.1109/JIOT.2022.3195855,Edge computing,del
10.1109/JIOT.2022.3195855,Task analysis,add
10.1109/JIOT.2022.3195855,Internet of Things,del
10.1109/JIOT.2022.3195855,Energy efficiency,add
10.1109/JIOT.2022.3195899,Massive MIMO,add
10.1109/JIOT.2022.3195899,Channel estimation,add
10.1109/JIOT.2022.3195899,Internet of Things,add
10.1109/JIOT.2022.3195899,Uplink,add
10.1109/JIOT.2022.3195927,OFDM,add
10.1109/JIOT.2022.3195927,Energy harvesting,add
10.1109/JIOT.2022.3195927,Internet of Things,add
10.1109/JIOT.2022.3196015,Deep learning,del
10.1109/JIOT.2022.3196015,Matching pursuit algorithms,del
10.1109/JIOT.2022.3196015,Scheduling,del
10.1109/JIOT.2022.3196049,Anomaly detection,add
10.1109/JIOT.2022.3196049,Performance evaluation,add
10.1109/JIOT.2022.3196049,Self-supervised learning,del
10.1109/JIOT.2022.3196049,Sensors,add
10.1109/JIOT.2022.3196049,Internet of Things,add
10.1109/JIOT.2022.3196053,Predictive models,del
10.1109/JIOT.2022.3196053,Smart agriculture,del
10.1109/JIOT.2022.3196053,Mathematical models,add
10.1109/JIOT.2022.3196053,Greenhouses,add
10.1109/JIOT.2022.3196053,Internet of Things,del
10.1109/JIOT.2022.3196143,Authentication,add
10.1109/JIOT.2022.3196143,Radar,add
10.1109/JIOT.2022.3196143,Heart beat,add
10.1109/JIOT.2022.3196143,Vibrations,add
10.1109/JIOT.2022.3196143,Sensors,del
10.1109/JIOT.2022.3196150,Quality of service,add
10.1109/JIOT.2022.3196150,Edge computing,del
10.1109/JIOT.2022.3196150,Wireless sensor networks,add
10.1109/JIOT.2022.3196150,Routing,del
10.1109/JIOT.2022.3196150,Internet of Things,add
10.1109/JIOT.2022.3196150,Peer-to-peer computing,del
10.1109/JIOT.2022.3196154,Signal reconstruction,add
10.1109/JIOT.2022.3196154,Pollution measurement,add
10.1109/JIOT.2022.3196154,Air pollution,add
10.1109/JIOT.2022.3196154,Sensors,del
10.1109/JIOT.2022.3196154,Internet of Things,del
10.1109/JIOT.2022.3196170,Sensor fusion,add
10.1109/JIOT.2022.3196170,Activity recognition,del
10.1109/JIOT.2022.3196170,Sensors,del
10.1109/JIOT.2022.3196180,Propagation losses,del
10.1109/JIOT.2022.3196180,Underwater acoustics,add
10.1109/JIOT.2022.3196180,Internet of Things,add
10.1109/JIOT.2022.3196639,Decision making,add
10.1109/JIOT.2022.3196639,Reinforcement learning,del
10.1109/JIOT.2022.3196639,Autonomous vehicles,add
10.1109/JIOT.2022.3196683,Resource management,add
10.1109/JIOT.2022.3196683,Performance evaluation,del
10.1109/JIOT.2022.3196683,Array signal processing,add
10.1109/JIOT.2022.3196683,Millimeter wave technology,add
10.1109/JIOT.2022.3196683,Internet of Things,del
10.1109/JIOT.2022.3196740,Cloud computing,del
10.1109/JIOT.2022.3196740,Wireless sensor networks,add
10.1109/JIOT.2022.3196740,Internet of Things,del
10.1109/JIOT.2022.3196740,Protocols,add
10.1109/JIOT.2022.3196808,Incentive schemes,add
10.1109/JIOT.2022.3196808,Cloud computing,del
10.1109/JIOT.2022.3196808,Crowdsensing,del
10.1109/JIOT.2022.3196808,Sensors,del
10.1109/JIOT.2022.3196808,Internet of Things,del
10.1109/JIOT.2022.3196808,Privacy,del
10.1109/JIOT.2022.3196824,Lenses,del
10.1109/JIOT.2022.3196824,Mirrors,del
10.1109/JIOT.2022.3196824,Focusing,add
10.1109/JIOT.2022.3196842,Edge computing,del
10.1109/JIOT.2022.3196842,Reinforcement learning,add
10.1109/JIOT.2022.3196842,Quality of experience,add
10.1109/JIOT.2022.3196842,Machine learning,del
10.1109/JIOT.2022.3196842,Internet of Things,del
10.1109/JIOT.2022.3197172,Quality of service,add
10.1109/JIOT.2022.3197172,Prediction methods,add
10.1109/JIOT.2022.3197172,Internet of Things,add
10.1109/JIOT.2022.3197233,Near field communication,add
10.1109/JIOT.2022.3197233,Electromagnetics,del
10.1109/JIOT.2022.3197233,Vibrations,add
10.1109/JIOT.2022.3197233,Energy harvesting,del
10.1109/JIOT.2022.3197233,Internet of Things,del
10.1109/JIOT.2022.3197233,Springs,add
10.1109/JIOT.2022.3197242,Smart cities,del
10.1109/JIOT.2022.3197242,Routing,del
10.1109/JIOT.2022.3197242,Internet of Things,del
10.1109/JIOT.2022.3197317,Distributed computing,del
10.1109/JIOT.2022.3197317,Internet of Things,add
10.1109/JIOT.2022.3197596,Microstrip antenna arrays,add
10.1109/JIOT.2022.3197596,Signal to noise ratio,add
10.1109/JIOT.2022.3197596,Backscatter,add
10.1109/JIOT.2022.3197596,Vehicle-to-infrastructure,add
10.1109/JIOT.2022.3197596,Received signal strength indicator,del
10.1109/JIOT.2022.3197708,Security,add
10.1109/JIOT.2022.3197708,Privacy,add
10.1109/JIOT.2022.3197798,Resource management,add
10.1109/JIOT.2022.3197798,Edge computing,add
10.1109/JIOT.2022.3197798,Reinforcement learning,del
10.1109/JIOT.2022.3197798,Transcoding,del
10.1109/JIOT.2022.3197798,Streaming media,add
10.1109/JIOT.2022.3197805,Deep learning,del
10.1109/JIOT.2022.3197805,Power demand,del
10.1109/JIOT.2022.3197805,Detectors,add
10.1109/JIOT.2022.3197805,Internet of Things,del
10.1109/JIOT.2022.3197834,Reinforcement learning,add
10.1109/JIOT.2022.3197834,Radio access technologies,del
10.1109/JIOT.2022.3197834,Power demand,del
10.1109/JIOT.2022.3197975,Cooperative communication,del
10.1109/JIOT.2022.3197975,Energy harvesting,del
10.1109/JIOT.2022.3197975,Eavesdropping,del
10.1109/JIOT.2022.3197975,Internet of Things,del
10.1109/JIOT.2022.3197975,Jamming,add
10.1109/JIOT.2022.3197989,Predictive models,del
10.1109/JIOT.2022.3194833,Resource management,del
10.1109/JIOT.2022.3194833,Semisupervised learning,add
10.1109/JIOT.2022.3194833,Training,add
10.1109/JIOT.2022.3194833,Internet of Things,add
10.1109/JIOT.2022.3194889,Security,add
10.1109/JIOT.2022.3194889,Scalability,add
10.1109/JIOT.2022.3195104,Resource management,del
10.1109/JIOT.2022.3195104,Routing,add
10.1109/JIOT.2022.3195104,Security,del
10.1109/JIOT.2022.3195104,Optical fiber networks,del
10.1109/JIOT.2022.3195104,Quantum key distribution,del
10.1109/JIOT.2022.3195543,Resource management,add
10.1109/JIOT.2022.3195543,Reinforcement learning,del
10.1109/JIOT.2022.3195543,Reconfigurable intelligent surfaces,add
10.1109/JIOT.2022.3195543,Array signal processing,add
10.1109/JIOT.2022.3195543,Routing,del
10.1109/JIOT.2022.3195543,Machine learning,del
10.1109/JIOT.2022.3196461,Data integration,del
10.1109/JIOT.2022.3196461,Deep learning,del
10.1109/JIOT.2022.3196461,Predictive models,add
10.1109/JIOT.2022.3196461,Forecasting,add
10.1109/JIOT.2022.3196461,Sensors,add
10.1109/JIOT.2022.3196908,Resource management,del
10.1109/JIOT.2022.3196908,Deep learning,del
10.1109/JIOT.2022.3196908,Cloud computing,del
10.1109/JIOT.2022.3196908,Internet of Things,add
10.1109/JIOT.2022.3197323,Predictive models,del
10.1109/JIOT.2022.3197323,Complexity theory,del
10.1109/JIOT.2022.3197323,Security,add
10.1109/JIOT.2022.3197323,Internet of Things,add
10.1109/JIOT.2022.3197428,Scheduling algorithms,del
10.1109/JIOT.2022.3197428,Wireless sensor networks,del
10.1109/JIOT.2022.3197428,Minimization,del
10.1109/JIOT.2022.3197428,Energy harvesting,del
10.1109/JIOT.2022.3197428,Distributed algorithms,add
10.1109/JIOT.2022.3197930,Deep learning,del
10.1109/JIOT.2022.3197930,Meter reading,del
10.1109/JIOT.2022.3197930,Convolutional neural networks,del
10.1109/JIOT.2022.3197930,Internet of Things,del
10.1109/JIOT.2022.3198081,Sensors,del
10.1109/JIOT.2022.3198081,Air quality,add
10.1109/JIOT.2022.3198081,Sparse matrices,del
10.1109/JIOT.2022.3198081,Crowdsensing,add
10.1109/JIOT.2022.3198960,Games,del
10.1109/JIOT.2022.3198960,Security,add
10.1109/JIOT.2022.3198960,Internet of Things,del
10.1109/JIOT.2022.3199085,Microphones,add
10.1109/JIOT.2022.3199085,Micromechanical devices,del
10.1109/JIOT.2022.3199085,Internet of Things,del
10.1109/JIOT.2021.3096570,Training,del
10.1109/JIOT.2021.3096570,Cloud computing,add
10.1109/JIOT.2021.3096570,Distortion,add
10.1109/JIOT.2021.3096570,Computational modeling,del
10.1109/JIOT.2021.3088435,Internet of Things,add
10.1109/JIOT.2021.3088435,Smart cities,add
10.1109/JIOT.2021.3088435,Prefetching,add
10.1109/JIOT.2021.3092183,Protocols,del
10.1109/JIOT.2021.3092183,Security,add
10.1109/JIOT.2021.3092183,Internet of Things,add
10.1109/JIOT.2021.3092183,Payloads,del
10.1109/JIOT.2021.3092183,Authentication,add
10.1109/JIOT.2021.3092183,Receivers,del
10.1109/JIOT.2021.3089823,Training,del
10.1109/JIOT.2021.3089823,Entertainment industry,add
10.1109/JIOT.2021.3089823,Resource management,add
10.1109/JIOT.2021.3089823,Quality of service,add
10.1109/JIOT.2021.3089823,Reinforcement learning,add
10.1109/JIOT.2021.3089280,Heuristic algorithms,add
10.1109/JIOT.2021.3089280,Internet of Things,add
10.1109/JIOT.2021.3089280,Delays,add
10.1109/JIOT.2021.3089280,Servers,del
10.1109/JIOT.2021.3089280,Quality of service,del
10.1109/JIOT.2021.3091551,Training,del
10.1109/JIOT.2021.3091551,Internet of Things,del
10.1109/JIOT.2021.3091551,Resource management,add
10.1109/JIOT.2021.3091551,Device-to-device communication,del
10.1109/JIOT.2021.3088417,Hidden Markov models,add
10.1109/JIOT.2021.3088417,Cloud computing,del
10.1109/JIOT.2021.3088417,Computational modeling,add
10.1109/JIOT.2021.3088417,Fault tolerance,add
10.1109/JIOT.2021.3088417,Markov processes,del
10.1109/JIOT.2021.3088867,Performance evaluation,add
10.1109/JIOT.2021.3088867,Training,add
10.1109/JIOT.2021.3088867,Servers,add
10.1109/JIOT.2021.3088867,Computational modeling,del
10.1109/JIOT.2021.3088867,Mobile handsets,del
10.1109/JIOT.2021.3089080,Privacy,del
10.1109/JIOT.2021.3089080,Internet of Things,del
10.1109/JIOT.2021.3089080,Streaming media,del
10.1109/JIOT.2021.3089080,Generative adversarial networks,del
10.1109/JIOT.2021.3089080,Predictive models,add
10.1109/JIOT.2021.3088493,Quality of experience,del
10.1109/JIOT.2021.3088493,Internet of Things,add
10.1109/JIOT.2021.3088493,Cloud computing,del
10.1109/JIOT.2021.3088493,Servers,del
10.1109/JIOT.2021.3088493,Edge computing,del
10.1109/JIOT.2021.3088279,Sensors,add
10.1109/JIOT.2021.3088279,Internet of Things,del
10.1109/JIOT.2021.3088279,Task analysis,del
10.1109/JIOT.2021.3088279,Acoustic communication (telecommunication),del
10.1109/JIOT.2021.3088287,Uplink,add
10.1109/JIOT.2021.3088287,Internet of Things,add
10.1109/JIOT.2021.3088287,Resource management,del
10.1109/JIOT.2021.3089628,Sensors,add
10.1109/JIOT.2021.3089628,Time measurement,del
10.1109/JIOT.2021.3089628,Receivers,del
10.1109/JIOT.2021.3089628,Wireless sensor networks,add
10.1109/JIOT.2021.3089628,Estimation,add
10.1109/JIOT.2021.3088641,Privacy,del
10.1109/JIOT.2021.3088641,Protocols,del
10.1109/JIOT.2021.3088641,Security,del
10.1109/JIOT.2021.3088641,Internet of Things,add
10.1109/JIOT.2021.3088641,Smart meters,del
10.1109/JIOT.2021.3088641,Authentication,del
10.1109/JIOT.2021.3088641,Elliptic curve cryptography,add
10.1109/JIOT.2021.3089931,Sensors,del
10.1109/JIOT.2021.3089931,Internet of Things,add
10.1109/JIOT.2021.3089931,Semantics,del
10.1109/JIOT.2021.3089931,Sensor systems,del
10.1109/JIOT.2021.3089931,Ontologies,add
10.1109/JIOT.2021.3089931,Cognition,del
10.1109/JIOT.2021.3089931,Interoperability,del
10.1109/JIOT.2021.3088296,Internet of Things,del
10.1109/JIOT.2021.3088296,Cloud computing,add
10.1109/JIOT.2021.3088296,Servers,add
10.1109/JIOT.2021.3088296,Indexes,add
10.1109/JIOT.2021.3088297,Kalman filters,add
10.1109/JIOT.2021.3088297,Time measurement,add
10.1109/JIOT.2021.3088297,Measurement uncertainty,add
10.1109/JIOT.2021.3088297,Target tracking,del
10.1109/JIOT.2021.3091683,Training,del
10.1109/JIOT.2021.3091683,Perturbation methods,add
10.1109/JIOT.2021.3091683,Internet of Things,add
10.1109/JIOT.2021.3091683,Generative adversarial networks,add
10.1109/JIOT.2021.3091683,Neural networks,del
10.1109/JIOT.2021.3089327,Data communication,del
10.1109/JIOT.2021.3089327,Internet of Things,del
10.1109/JIOT.2021.3089327,Resource management,add
10.1109/JIOT.2021.3089327,Wireless fidelity,del
10.1109/JIOT.2021.3089327,Gaussian processes,del
10.1109/JIOT.2021.3090583,Tracking,add
10.1109/JIOT.2021.3090583,Sensors,del
10.1109/JIOT.2021.3090583,Wireless sensor networks,add
10.1109/JIOT.2021.3091643,Internet of Things,add
10.1109/JIOT.2021.3091643,Task analysis,del
10.1109/JIOT.2021.3091643,Computational modeling,add
10.1109/JIOT.2021.3091643,Aerospace electronics,del
10.1109/JIOT.2021.3089204,Task analysis,del
10.1109/JIOT.2021.3089204,Servers,add
10.1109/JIOT.2021.3089204,Statistics,add
10.1109/JIOT.2021.3091098,Sensors,add
10.1109/JIOT.2021.3091098,Training data,add
10.1109/JIOT.2021.3091098,Sensor systems,del
10.1109/JIOT.2021.3091098,Temperature measurement,add
10.1109/JIOT.2021.3089500,Internet of Things,add
10.1109/JIOT.2021.3089500,Performance analysis,add
10.1109/JIOT.2021.3089500,Backscatter,del
10.1109/JIOT.2021.3089500,Receivers,add
10.1109/JIOT.2021.3089500,Signal to noise ratio,add
10.1109/JIOT.2021.3089505,Transforms,add
10.1109/JIOT.2021.3089505,Training,del
10.1109/JIOT.2021.3089505,Internet of Things,add
10.1109/JIOT.2021.3089505,Manifolds,add
10.1109/JIOT.2021.3089505,Symmetric matrices,del
10.1109/JIOT.2021.3091760,Protocols,del
10.1109/JIOT.2021.3091760,Security,add
10.1109/JIOT.2021.3091760,Cloud computing,del
10.1109/JIOT.2021.3091760,Servers,del
10.1109/JIOT.2021.3089759,Topology,add
10.1109/JIOT.2021.3089759,Routing,del
10.1109/JIOT.2021.3089759,Delays,del
10.1109/JIOT.2021.3089759,Network topology,del
10.1109/JIOT.2021.3089759,Routing protocols,add
10.1109/JIOT.2021.3089165,Internet of Things,del
10.1109/JIOT.2021.3089165,Resource management,add
10.1109/JIOT.2021.3089165,Array signal processing,del
10.1109/JIOT.2021.3089165,Quality of service,del
10.1109/JIOT.2021.3089334,Delays,del
10.1109/JIOT.2021.3089334,Production facilities,del
10.1109/JIOT.2021.3089159,IEEE 802.11 Standard,add
10.1109/JIOT.2021.3089159,Space vehicles,add
10.1109/JIOT.2021.3089159,Servers,add
10.1109/JIOT.2021.3089159,Vibrations,add
10.1109/JIOT.2021.3089159,Wireless sensor networks,add
10.1109/JIOT.2021.3089520,Internet of Things,del
10.1109/JIOT.2021.3089520,Hidden Markov models,add
10.1109/JIOT.2021.3089520,Microwave theory and techniques,del
10.1109/JIOT.2021.3089520,Doppler effect,add
10.1109/JIOT.2021.3089520,Time-frequency analysis,add
10.1109/JIOT.2021.3090656,Performance evaluation,add
10.1109/JIOT.2021.3090656,Lighting,add
10.1109/JIOT.2021.3090656,Internet of Things,add
10.1109/JIOT.2021.3090656,Standards,del
10.1109/JIOT.2021.3090656,Mesh networks,add
10.1109/JIOT.2021.3093112,Sensor fusion,del
10.1109/JIOT.2021.3093112,Sensors,del
10.1109/JIOT.2021.3093112,Heart beat,add
10.1109/JIOT.2021.3093112,Electrocardiography,add
10.1109/JIOT.2021.3093073,Protocols,add
10.1109/JIOT.2021.3093073,Security,del
10.1109/JIOT.2021.3093073,Internet of Things,del
10.1109/JIOT.2021.3093073,Cloud computing,del
10.1109/JIOT.2021.3093073,Local area networks,add
10.1109/JIOT.2021.3093073,Servers,add
10.1109/JIOT.2021.3093073,Hardware,del
10.1109/JIOT.2021.3091151,Supply chain management,add
10.1109/JIOT.2021.3091151,Electronic voting,add
10.1109/JIOT.2021.3091151,Internet of Things,add
10.1109/JIOT.2021.3091151,Smart cities,add
10.1109/JIOT.2021.3091151,Sustainable development,del
10.1109/JIOT.2021.3090909,Internet of Things,del
10.1109/JIOT.2021.3090909,Electronic mail,del
10.1109/JIOT.2021.3090909,Servers,del
10.1109/JIOT.2021.3090909,Computer crime,add
10.1109/JIOT.2021.3090397,Protocols,add
10.1109/JIOT.2021.3090397,Security,del
10.1109/JIOT.2021.3090397,Automobiles,del
10.1109/JIOT.2021.3091166,Task analysis,del
10.1109/JIOT.2021.3091166,Resource management,del
10.1109/JIOT.2021.3091166,Cloud computing,del
10.1109/JIOT.2021.3091166,Three-dimensional displays,del
10.1109/JIOT.2021.3091166,Servers,add
10.1109/JIOT.2021.3090270,Security,add
10.1109/JIOT.2021.3090270,Aggregates,add
10.1109/JIOT.2021.3090301,Optical sensors,add
10.1109/JIOT.2021.3090301,Internet of Things,del
10.1109/JIOT.2021.3090301,Routing protocols,del
10.1109/JIOT.2021.3090301,Routing,add
10.1109/JIOT.2021.3090301,Measurement,del
10.1109/JIOT.2021.3090305,Internet of Things,del
10.1109/JIOT.2021.3090305,Home appliances,add
10.1109/JIOT.2021.3090305,Blockchain,del
10.1109/JIOT.2021.3090305,Decision making,del
10.1109/JIOT.2021.3090305,Scalability,add
10.1109/JIOT.2021.3091523,Long short term memory,del
10.1109/JIOT.2021.3091523,Deep learning,del
10.1109/JIOT.2021.3091523,Internet of Things,del
10.1109/JIOT.2021.3091523,Task analysis,del
10.1109/JIOT.2021.3091523,Signal to noise ratio,add
10.1109/JIOT.2021.3091216,Task analysis,del
10.1109/JIOT.2021.3091216,Streaming media,del
10.1109/JIOT.2021.3091216,Unmanned aerial vehicles,add
10.1109/JIOT.2021.3091216,Edge computing,add
10.1109/JIOT.2021.3091216,Target tracking,add
10.1109/JIOT.2021.3091144,Logic gates,add
10.1109/JIOT.2021.3091144,Data communication,add
10.1109/JIOT.2021.3091144,Sensors,add
10.1109/JIOT.2021.3091144,Internet of Things,del
10.1109/JIOT.2021.3091144,Radio frequency,del
10.1109/JIOT.2021.3091144,Backscatter,del
10.1109/JIOT.2021.3091849,Heuristic algorithms,del
10.1109/JIOT.2021.3091849,Task analysis,del
10.1109/JIOT.2021.3091849,Resource management,del
10.1109/JIOT.2021.3091849,NOMA,add
10.1109/JIOT.2021.3091849,Minimization,del
10.1109/JIOT.2021.3091688,Interviews,add
10.1109/JIOT.2021.3091688,Ventilation,del
10.1109/JIOT.2021.3091688,Internet of Things,del
10.1109/JIOT.2021.3091688,Air pollution,add
10.1109/JIOT.2021.3091688,Water pollution,del
10.1109/JIOT.2021.3091208,Deep learning,add
10.1109/JIOT.2021.3091208,Protocols,del
10.1109/JIOT.2021.3091208,Internet of Things,add
10.1109/JIOT.2021.3091208,Resource management,del
10.1109/JIOT.2021.3091208,NOMA,add
10.1109/JIOT.2021.3091208,Relays,del
10.1109/JIOT.2021.3092009,Training,add
10.1109/JIOT.2021.3092009,Neurons,del
10.1109/JIOT.2021.3092009,Internet of Things,del
10.1109/JIOT.2021.3092009,Kernel,add
10.1109/JIOT.2021.3092009,Computational modeling,add
10.1109/JIOT.2021.3096129,Distributed ledger,del
10.1109/JIOT.2021.3096129,Internet of Things,add
10.1109/JIOT.2021.3096129,Blockchain,del
10.1109/JIOT.2021.3096129,Quality of service,add
10.1109/JIOT.2021.3096129,Peer-to-peer computing,add
10.1109/JIOT.2021.3095561,Training,del
10.1109/JIOT.2021.3095561,Internet of Things,del
10.1109/JIOT.2021.3095561,Upper bound,del
10.1109/JIOT.2021.3095561,Convex functions,del
10.1109/JIOT.2021.3095561,Minimization,del
10.1109/JIOT.2021.3094218,Interference cancellation,add
10.1109/JIOT.2021.3094218,Internet of Things,del
10.1109/JIOT.2021.3094218,Games,del
10.1109/JIOT.2021.3095126,Internet of Things,del
